Company,TypeName,Ram,Weight,Price,Touchscreen,Ips,ppi,Cpu_brand,HDD,SSD,Gpu_brand,os
Lenovo,Ultrabook,4,1.7,58394.88,0,0,157.3505121487356,Intel Core i5,0,180,Intel,Windows
Asus,Notebook,4,2.37,45282.672,0,0,100.45466986113651,Intel Core i7,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.3,63882.72,1,1,276.053530085501,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,2.2,58554.72,0,1,141.21199808219862,Intel Core i5,0,128,Nvidia,Windows
HP,Workstation,8,2.59,83170.08,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Dell,Gaming,16,4.42,152859.7872,0,1,282.42399616439724,Intel Core i7,0,256,Nvidia,Windows
Acer,Notebook,4,2.1,31914.72,0,0,100.45466986113651,Intel Core i5,0,256,Intel,Windows
Lenovo,Gaming,8,2.5,55837.44,0,1,141.21199808219862,Intel Core i7,0,128,Nvidia,Windows
Dell,Ultrabook,16,1.18,99047.52,0,0,176.23257360658386,Intel Core i7,0,256,Intel,Windows
Google,Ultrabook,8,1.1,83063.52,1,0,234.50740003017813,Intel Core i5,0,256,Intel,Others/No OS/Linux
Asus,Ultrabook,8,1.2,60153.12,0,1,276.053530085501,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,1.65,45234.72,0,0,117.82653006268643,Intel Core i3,500,0,Intel,Windows
Acer,Notebook,4,1.6,34898.4,0,0,117.82653006268643,Intel Core i5,0,128,Intel,Windows
Asus,Notebook,4,2.8,25059.715199999995,0,0,90.58340172449303,Other Intel Processor,1000,0,Nvidia,Windows
Dell,Gaming,16,2.72,58554.72,1,1,282.42399616439724,Intel Core i7,0,128,Nvidia,Windows
Samsung,Ultrabook,8,1.31,85194.72,1,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,4,2.1,15877.44,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Others/No OS/Linux
Dell,Notebook,16,2.3,62938.0656,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Windows
Samsung,2 in 1 Convertible,16,1.71,95850.72,1,0,146.86047800548656,Intel Core i7,0,256,AMD,Windows
Toshiba,Notebook,4,1.75,54345.6,0,1,111.93520355955211,Intel Core i5,0,128,Intel,Windows
Dell,Gaming,8,2.62,58554.72,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
HP,Ultrabook,4,1.26,66280.31999999999,0,0,125.36742798669837,Intel Core i5,0,256,Intel,Windows
Asus,2 in 1 Convertible,12,2.3,44701.92,1,0,141.21199808219862,Intel Core i7,2000,0,Nvidia,Windows
Lenovo,Notebook,16,2.5,126273.6,0,0,282.42399616439724,Intel Core i7,0,512,Nvidia,Windows
Acer,Notebook,4,1.8,33886.08,0,1,157.3505121487356,Intel Core i3,0,128,Intel,Windows
Razer,Gaming,16,1.95,154458.72,0,0,157.3505121487356,Intel Core i7,0,512,Nvidia,Windows
Asus,Notebook,8,2.0,31003.632,0,0,141.21199808219862,Other Intel Processor,0,128,Intel,Windows
Dell,Gaming,32,4.42,191211.264,0,1,127.33567457123111,Intel Core i7,0,1000,Nvidia,Windows
Asus,Gaming,16,4.3,125208.0,0,1,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows
Toshiba,Ultrabook,16,1.47,93985.92,0,1,157.3505121487356,Intel Core i7,0,512,Nvidia,Windows
Lenovo,Notebook,8,2.2,17529.12,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Others/No OS/Linux
Lenovo,Ultrabook,16,1.7,122490.72,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
MSI,Gaming,16,1.6,100752.48,0,1,157.3505121487356,Intel Core i7,0,256,Nvidia,Windows
MSI,Gaming,8,2.2,58021.92,0,0,141.21199808219862,Intel Core i5,0,128,Nvidia,Windows
Lenovo,Gaming,4,2.4,53226.72,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Acer,Gaming,16,4.2,122490.72,0,1,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows
Dell,Gaming,8,2.62,52480.8,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows
Asus,Gaming,8,2.24,71341.92,0,0,141.21199808219862,Intel Core i7,0,128,Nvidia,Windows
Vero,Notebook,4,1.22,10810.511999999999,0,0,157.3505121487356,Other Intel Processor,0,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.37,104961.6,1,1,165.6321180513006,Intel Core i7,0,512,Intel,Windows
Lenovo,2 in 1 Convertible,8,2.08,51095.52,1,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows
Apple,Ultrabook,8,0.92,62071.2,0,1,226.41554716935852,Other Intel Processor,0,0,Intel,Mac
Lenovo,2 in 1 Convertible,8,1.42,124142.4,1,1,209.8006828649808,Intel Core i5,0,256,Intel,Windows
Asus,Notebook,4,1.63,15930.72,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
Dell,Notebook,8,1.95,43156.8,0,0,100.45466986113651,Intel Core i5,0,128,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.38,71874.72,1,1,158.48253022174808,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,8,2.0,39373.92,0,0,141.21199808219862,Intel Core i3,0,256,AMD,Windows
HP,Workstation,8,3.14,110017.87199999999,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Asus,Notebook,8,2.37,58554.72,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
Dell,Ultrabook,8,1.29,79866.72,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,8,2.06,93186.72,1,0,282.42399616439724,Intel Core i5,0,256,Nvidia,Windows
Dell,Netbook,4,1.63,39640.32,0,0,135.0942111925629,Other Intel Processor,0,128,Intel,Windows
HP,Netbook,8,1.26,74005.92,0,0,125.36742798669837,Intel Core i5,0,256,Intel,Windows
Toshiba,Notebook,4,2.1,41558.4,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
HP,Notebook,8,2.04,33513.119999999995,0,0,100.45466986113651,AMD Processor,2000,0,AMD,Windows
Dell,Gaming,16,2.62,89457.12,0,0,282.42399616439724,Intel Core i7,0,512,Nvidia,Windows
Lenovo,Notebook,4,2.4,32447.52,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows
HP,Gaming,12,3.74,93186.72,0,1,127.33567457123111,Intel Core i7,1000,0,AMD,Windows
MSI,Gaming,16,2.9,128671.2,0,0,127.33567457123111,Intel Core i7,0,512,Nvidia,Windows
Samsung,Ultrabook,8,0.81,79866.72,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,8,1.98,51202.08,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,8,2.18,42081.0768,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows
Lenovo,Ultrabook,8,1.32,99047.52,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Razer,Ultrabook,16,1.29,95850.72,1,1,352.4651472131677,Intel Core i7,0,512,Intel,Windows
HP,Netbook,4,1.23,20512.8,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Dell,Gaming,16,4.36,133467.4656,0,1,127.33567457123111,Intel Core i7,0,128,Nvidia,Windows
Dell,Notebook,4,1.76,40226.4,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
Lenovo,Notebook,4,2.1,26101.872000000003,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows
Toshiba,Ultrabook,4,1.25,58075.2,0,0,111.93520355955211,Intel Core i5,0,128,Intel,Windows
Lenovo,Ultrabook,8,1.13,133146.72,0,1,157.3505121487356,Intel Core i7,0,512,Intel,Windows
MSI,Gaming,8,2.4,63882.72,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows
Lenovo,Ultrabook,8,1.13,99900.0,0,1,157.3505121487356,Intel Core i5,0,0,Intel,Windows
Toshiba,Notebook,4,1.75,26586.72,0,0,111.93520355955211,Other Intel Processor,0,128,Intel,Windows
Asus,2 in 1 Convertible,8,1.1,72354.23999999999,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,1.76,31168.8,0,0,111.93520355955211,Intel Core i3,500,0,Intel,Windows
Acer,Netbook,4,1.35,18914.4,0,1,135.0942111925629,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Acer,Notebook,8,1.5,32980.32,0,1,157.3505121487356,Intel Core i3,0,128,Intel,Windows
Razer,Gaming,32,3.49,292986.72,1,0,254.67134914246222,Intel Core i7,0,512,Nvidia,Windows
Lenovo,Ultrabook,16,1.1,111834.72,0,1,209.8006828649808,Intel Core i7,0,512,Intel,Windows
Asus,Notebook,4,2.1,27652.32,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,Others/No OS/Linux
Lenovo,Notebook,8,1.7,63190.08,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,8,1.32,87912.0,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Dell,Gaming,16,3.21,147832.28639999998,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Asus,Gaming,16,2.9,128884.32,0,0,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows
Toshiba,Notebook,4,2.0,35644.32,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows
Lenovo,Notebook,4,1.5,17316.0,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Asus,Notebook,8,2.3,31435.2,0,0,141.21199808219862,Intel Core i5,128,0,Intel,Windows
Asus,Gaming,16,2.73,95850.72,0,0,127.33567457123111,Intel Core i7,0,512,Nvidia,Windows
Dell,Gaming,32,4.42,163723.57919999998,0,1,127.33567457123111,Intel Core i7,0,512,Nvidia,Windows
HP,Notebook,8,2.63,48484.8,0,0,106.11306214269258,Intel Core i5,1000,0,Nvidia,Windows
Dell,Notebook,8,2.18,38041.3872,0,0,100.45466986113651,Intel Core i5,0,128,Intel,Windows
HP,Ultrabook,8,1.54,99633.6,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
Dell,Notebook,4,2.18,39373.92,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Windows
HP,2 in 1 Convertible,4,1.4,32767.2,1,0,135.0942111925629,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Asus,Ultrabook,8,1.45,54665.28,0,1,165.6321180513006,Intel Core i5,0,512,Nvidia,Windows
HP,2 in 1 Convertible,8,1.28,121318.56,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,8,1.54,78215.04,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
HP,Notebook,4,1.86,15930.72,0,0,100.45466986113651,Other Intel Processor,0,128,Intel,Others/No OS/Linux
Asus,Gaming,16,2.1,101178.72,0,0,141.21199808219862,Intel Core i7,0,128,Nvidia,Windows
Dell,Notebook,8,2.83,46087.2,0,0,127.33567457123111,Intel Core i7,1000,0,AMD,Others/No OS/Linux
Lenovo,Ultrabook,8,1.96,101391.84,0,1,157.3505121487356,Intel Core i7,0,256,Nvidia,Windows
Asus,Notebook,8,2.3,41931.36,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,8,1.9,50349.6,0,0,141.21199808219862,Intel Core i5,0,128,Intel,Windows
Asus,Notebook,4,2.0,23922.72,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Windows
HP,2 in 1 Convertible,8,1.28,136343.52,1,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,8,1.62,34578.72,1,0,165.6321180513006,Intel Core i5,1000,0,Intel,Windows
Lenovo,Notebook,4,2.2,24988.32,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,Others/No OS/Linux
Lenovo,Notebook,8,2.3,45323.1648,0,1,141.21199808219862,Intel Core i5,1000,0,Intel,Windows
HP,Notebook,8,1.84,71874.72,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows
Toshiba,Notebook,4,1.05,68464.8,0,0,165.6321180513006,Intel Core i5,0,128,Intel,Windows
Lenovo,Gaming,8,2.5,54185.76,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia,Others/No OS/Linux
Dell,Ultrabook,16,1.29,119347.2,1,0,276.053530085501,Intel Core i7,0,512,Intel,Windows
HP,Notebook,4,2.07,48484.8,0,0,141.21199808219862,Intel Core i5,500,0,Intel,Windows
Toshiba,Ultrabook,8,1.2,58341.6,0,0,117.82653006268643,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.37,103896.0,1,1,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,8,1.56,48058.56,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Dell,Workstation,8,2.23,94731.84,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Lenovo,Notebook,4,2.38,56210.4,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
Lenovo,Notebook,4,2.2,25521.12,0,0,141.21199808219862,Intel Core i3,1000,0,AMD,Others/No OS/Linux
Toshiba,Notebook,8,2.0,73952.64,0,1,141.21199808219862,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,4,1.44,39160.8,0,1,165.6321180513006,Intel Core i3,0,180,Intel,Windows
Samsung,Ultrabook,16,1.23,98514.72,0,0,146.86047800548656,Intel Core i7,0,256,Nvidia,Windows
Dell,Ultrabook,8,1.6,90043.2,0,0,176.23257360658386,Intel Core i7,0,256,Intel,Windows
Asus,Notebook,4,2.0,21258.1872,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Others/No OS/Linux
Xiaomi,Ultrabook,8,1.28,49816.8,0,1,165.6321180513006,Intel Core i5,0,256,Nvidia,Windows
Dell,Notebook,4,2.18,48618.0,0,0,141.21199808219862,Intel Core i5,0,128,Nvidia,Windows
HP,Notebook,4,2.04,44701.92,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
HP,2 in 1 Convertible,4,1.28,90576.0,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,2 in 1 Convertible,4,2.3,36486.143999999986,1,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
Asus,Notebook,4,1.65,18541.44,0,0,111.1413368676404,Other Intel Processor,0,0,Intel,Windows
Lenovo,Notebook,8,2.2,35644.32,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,4,2.2,19660.32,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
HP,2 in 1 Convertible,4,1.28,95850.72,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.18,24279.696,0,0,100.45466986113651,Intel Core i3,1000,0,AMD,Others/No OS/Linux
Asus,Gaming,12,2.2,72988.272,0,0,127.33567457123111,Intel Core i5,0,128,Nvidia,Windows
Acer,Netbook,4,1.25,15824.16,0,1,135.0942111925629,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Lenovo,Notebook,4,2.8,20193.12,0,0,106.11306214269258,AMD Processor,500,0,AMD,Windows
HP,Notebook,4,1.95,67399.2,0,0,157.3505121487356,Intel Core i5,0,128,Intel,Windows
HP,2 in 1 Convertible,16,1.42,74538.72,1,0,276.053530085501,Intel Core i7,0,256,Intel,Windows
Samsung,Ultrabook,8,1.17,90522.72,0,0,146.86047800548656,Intel Core i7,0,256,Intel,Windows
Lenovo,Ultrabook,8,1.32,95850.72,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,16,2.43,141138.72,0,1,254.67134914246222,Intel Core i7,0,512,Nvidia,Windows
Toshiba,Notebook,8,1.05,78588.0,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Dell,Gaming,8,2.62,49497.12,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux
HP,Notebook,8,2.04,47952.0,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,4,2.18,32713.92,0,0,100.45466986113651,Intel Core i3,1000,0,AMD,Windows
Dell,Notebook,8,1.9,49816.8,0,0,141.21199808219862,Intel Core i5,500,0,Intel,Windows
Dell,2 in 1 Convertible,8,1.24,107257.96800000001,1,0,276.053530085501,Intel Core i7,0,512,Intel,Windows
Asus,Gaming,32,3.58,68145.12,0,1,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows
Dell,2 in 1 Convertible,16,1.22,87858.72,1,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Lenovo,Ultrabook,8,1.13,109170.72,0,1,157.3505121487356,Intel Core i7,0,0,Intel,Windows
Lenovo,Notebook,8,1.95,104588.1072,0,1,141.21199808219862,Intel Core i5,0,512,Intel,Windows
LG,Ultrabook,16,1.08,111834.72,1,1,141.21199808219862,Intel Core i7,0,512,Intel,Windows
HP,Netbook,8,1.26,79014.23999999999,0,0,176.23257360658386,Intel Core i7,0,512,Intel,Windows
Acer,Notebook,4,2.2,19127.52,0,1,141.21199808219862,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Lenovo,Notebook,8,2.6,42037.92,0,1,141.21199808219862,Intel Core i5,0,128,Nvidia,Windows
LG,Ultrabook,8,0.98,101178.72,1,1,157.3505121487356,Intel Core i7,0,512,Intel,Windows
Dell,Notebook,8,1.6,64202.4,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,8,1.09,165168.0,1,0,352.4651472131677,Other Intel Processor,0,240,Intel,Windows
Lenovo,Notebook,6,2.2,42037.92,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,8,2.04,54291.78719999999,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Acer,Notebook,4,2.4,26586.72,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,Windows
Lenovo,Notebook,4,1.44,46939.68,0,0,165.6321180513006,Intel Core i5,0,128,Intel,Windows
HP,Notebook,8,1.49,51148.8,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,16,2.7,85194.72,0,0,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows
Dell,Gaming,16,2.6,71874.72,0,0,141.21199808219862,Intel Core i7,0,128,Nvidia,Windows
MSI,Gaming,8,2.2,59668.80480000001,0,0,141.21199808219862,Intel Core i5,0,128,Nvidia,Windows
Dell,Notebook,4,2.18,36496.2672,0,0,100.45466986113651,Intel Core i5,1000,0,AMD,Windows
HP,Ultrabook,8,1.84,69103.62719999999,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Windows
HP,Ultrabook,8,1.39,61218.72,1,0,276.053530085501,Intel Core i7,0,256,Intel,Windows
Toshiba,Notebook,16,2.4,105228.0,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Lenovo,2 in 1 Convertible,8,1.37,97236.0,1,1,165.6321180513006,Intel Core i5,0,512,Intel,Windows
Dell,Notebook,4,1.95,38889.072,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
Lenovo,Ultrabook,8,1.36,87912.0,0,1,176.23257360658386,Intel Core i7,0,256,Intel,Windows
HP,Notebook,8,2.31,62071.2,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.18,37725.4368,0,0,100.45466986113651,Intel Core i5,1000,0,Intel,Windows
HP,Notebook,4,1.95,61218.72,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
Lenovo,Notebook,4,2.2,16463.52,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Windows
HP,Ultrabook,4,1.26,84129.12,0,0,176.23257360658386,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,1.86,15392.592,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Others/No OS/Linux
Lenovo,2 in 1 Convertible,16,1.3,95850.72,1,1,276.053530085501,Intel Core i7,0,1000,Intel,Windows
Toshiba,Notebook,4,1.47,58874.4,0,1,157.3505121487356,Intel Core i5,0,128,Intel,Windows
HP,Netbook,8,1.26,88924.31999999998,0,0,176.23257360658386,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.18,29762.208,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows
MSI,Gaming,8,2.2,63882.72,0,0,141.21199808219862,Intel Core i7,0,128,Nvidia,Windows
Dell,Ultrabook,8,1.36,87325.92,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Dell,Gaming,16,4.36,146946.24,0,0,169.78089942830815,Intel Core i7,0,512,Nvidia,Windows
HP,Gaming,8,2.75,74538.72,0,1,127.33567457123111,Intel Core i5,0,128,Nvidia,Windows
Asus,Notebook,4,2.8,28238.4,0,0,106.11306214269258,Other Intel Processor,1000,0,Nvidia,Windows
Acer,Notebook,4,2.23,32980.32,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
Toshiba,Notebook,8,2.2,59620.32,0,0,100.45466986113651,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.1,69210.72,1,1,194.94753717542463,Other Intel Processor,0,256,Intel,Windows
Lenovo,Gaming,16,2.5,53226.72,0,1,141.21199808219862,AMD Processor,0,512,AMD,Windows
Dell,Ultrabook,8,1.36,78438.81599999999,1,0,176.23257360658386,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,8,2.2,36496.8,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux
Dell,Notebook,4,2.36,35111.52,0,0,106.11306214269258,Intel Core i3,1000,0,AMD,Windows
Acer,Notebook,4,1.68,18594.72,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Others/No OS/Linux
HP,Workstation,8,2.0,119826.72,0,1,141.21199808219862,Intel Core i7,0,8,Nvidia,Windows
Dell,Ultrabook,8,1.36,94572.0,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Toshiba,Notebook,8,1.2,77788.8,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Asus,2 in 1 Convertible,8,1.2,61751.52,0,0,176.23257360658386,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Lenovo,Ultrabook,8,1.7,79333.3872,0,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Dell,Gaming,16,4.36,168045.12,0,1,254.67134914246222,Intel Core i7,0,512,Nvidia,Windows
Dell,2 in 1 Convertible,8,1.24,101178.72,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,2 in 1 Convertible,4,1.45,41292.0,1,0,135.0942111925629,Other Intel Processor,0,256,Intel,Windows
Dell,Ultrabook,8,1.3,67559.04,0,0,276.053530085501,Intel Core i7,0,256,Intel,Windows
Acer,2 in 1 Convertible,4,1.25,20725.92,1,1,135.0942111925629,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Toshiba,Notebook,8,1.2,81784.8,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Lenovo,Ultrabook,8,1.36,93772.8,0,1,176.23257360658386,Intel Core i5,0,256,Intel,Windows
Acer,Notebook,12,2.4,53759.52,0,0,141.21199808219862,Intel Core i5,0,128,Nvidia,Windows
Toshiba,Ultrabook,8,1.1,95371.2,1,0,176.23257360658386,Intel Core i7,0,512,Intel,Windows
HP,Notebook,8,2.04,45101.52,0,0,100.45466986113651,Intel Core i5,1000,0,Nvidia,Windows
Dell,Notebook,4,2.25,24808.2336,0,0,100.45466986113651,Intel Core i3,1000,0,AMD,Others/No OS/Linux
Dell,Notebook,4,1.9,43956.0,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,2.04,36496.8,0,0,141.21199808219862,Intel Core i3,500,0,Intel,Windows
Dell,Gaming,32,4.42,167778.72,0,1,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows
Lenovo,Notebook,6,2.4,37029.6,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows
Dell,2 in 1 Convertible,16,1.22,101178.72,1,0,276.053530085501,Intel Core i7,0,512,Intel,Windows
Dell,Ultrabook,8,1.5,104587.57439999998,1,0,209.8006828649808,Intel Core i7,0,256,Intel,Windows
Dell,Gaming,32,4.42,149184.0,0,0,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows
Toshiba,Notebook,8,1.95,62870.4,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Asus,Gaming,16,2.73,109218.67199999999,0,0,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,8,2.04,52161.12,0,1,141.21199808219862,Intel Core i5,0,128,Nvidia,Windows
Lenovo,Notebook,4,1.7,53386.56,0,0,111.93520355955211,Intel Core i5,0,0,Intel,Windows
Asus,2 in 1 Convertible,16,2.3,95850.72,1,0,282.42399616439724,Intel Core i7,0,512,Nvidia,Windows
HP,Notebook,6,2.04,30849.12,0,0,100.45466986113651,Intel Core i7,1000,0,Intel,Windows
Asus,Gaming,16,2.99,93186.72,0,0,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows
Dell,2 in 1 Convertible,12,2.19,69210.72,1,1,141.21199808219862,Intel Core i7,0,512,Intel,Windows
Toshiba,Notebook,4,1.2,63669.6,0,0,165.6321180513006,Intel Core i5,0,128,Intel,Windows
Lenovo,Notebook,6,2.2,29250.72,0,0,141.21199808219862,AMD Processor,0,256,AMD,Windows
Fujitsu,Notebook,4,2.3,34578.72,0,0,100.45466986113651,Intel Core i5,0,256,Intel,Windows
Toshiba,Notebook,4,1.75,48751.2,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
Dell,Notebook,4,2.25,31914.72,0,0,100.45466986113651,Intel Core i5,500,0,AMD,Windows
HP,Notebook,8,2.04,42943.68,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,Windows
Lenovo,Gaming,8,2.5,63349.92,0,1,141.21199808219862,Intel Core i7,0,128,Nvidia,Windows
Dell,Notebook,8,2.36,39906.72,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,Windows
Dell,Notebook,8,1.6,59620.32,0,0,157.3505121487356,Intel Core i5,0,128,Intel,Windows
HP,Netbook,8,0.97,101658.24,0,0,176.23257360658386,Other Intel Processor,0,512,Intel,Windows
HP,Notebook,4,2.1,26586.72,0,0,141.21199808219862,Intel Core i3,0,128,AMD,Windows
Lenovo,Notebook,4,1.9,14418.6336,0,0,100.45466986113651,Other Intel Processor,0,128,Intel,Others/No OS/Linux
Lenovo,Notebook,8,2.3,71874.72,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
Dell,2 in 1 Convertible,8,1.68,47365.92,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Asus,Notebook,8,1.4,61272.0,0,0,276.053530085501,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,8,1.11,71874.72,1,1,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,4,2.4,20246.4,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
Asus,Gaming,16,2.5,95850.72,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
HP,Ultrabook,8,1.48,111301.92,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
Acer,Gaming,8,2.7,67132.8,0,1,141.21199808219862,Intel Core i7,0,128,Nvidia,Windows
HP,Notebook,8,1.34,63349.92,0,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.18,29144.16,0,0,100.45466986113651,Intel Core i3,0,128,Intel,Windows
HP,Notebook,4,1.64,41505.12,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
Toshiba,Notebook,4,1.2,63669.6,0,0,165.6321180513006,Intel Core i5,0,128,Intel,Windows
